index,gender,is_car,is_reality,income_year,income_type,edu_type,marital status,house_type,is_mobile,is_email,job_type,family_size,credit
303,0,1,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2,2
304,1,0,1,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,0
305,1,0,0,382500,State servant,Secondary / secondary special,Married,House / apartment,1,0,Security staff,4,0
306,1,0,1,112500,Working,Secondary / secondary special,Married,Municipal apartment,1,0,,2,1
307,0,1,1,450000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,4,2
308,0,1,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,1
309,1,0,0,247500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2,2
310,1,1,1,315000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2,2
311,0,0,1,229500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1,1
312,1,0,1,148500,Working,Higher education,Married,House / apartment,1,0,Core staff,2,2
313,1,0,1,135000,State servant,Higher education,Married,House / apartment,1,0,Core staff,2,1
314,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,1
315,1,0,0,166500,Working,Higher education,Married,House / apartment,1,0,Core staff,2,2
316,1,1,1,463500,Working,Higher education,Married,House / apartment,1,0,Managers,2,0
317,1,0,1,90000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,2
318,1,0,1,157500,State servant,Secondary / secondary special,Widow,House / apartment,1,0,Drivers,1,1
319,1,0,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Accountants,3,2
320,1,1,0,135000,Working,Higher education,Civil marriage,Municipal apartment,1,0,Sales staff,4,1
321,0,1,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Security staff,6,2
322,0,0,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3,2
323,0,1,1,405000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,3,2
324,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Low-skill Laborers,2,1
325,0,1,1,225000,Working,Higher education,Single / not married,With parents,1,0,,1,2
326,1,1,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Sales staff,1,0
327,1,0,0,126000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,Sales staff,2,2
328,0,1,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,2
329,1,0,1,90000,State servant,Secondary / secondary special,Separated,House / apartment,1,0,,1,2
330,1,0,0,270000,State servant,Secondary / secondary special,Separated,House / apartment,1,1,Medicine staff,1,2
331,0,1,0,157500,Working,Higher education,Married,House / apartment,1,0,,2,2
332,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,1
333,0,1,1,184500,State servant,Higher education,Married,House / apartment,1,0,Managers,2,1
334,1,0,0,270000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Core staff,2,2
335,1,0,1,99000,State servant,Higher education,Married,House / apartment,1,0,Laborers,2,2
336,1,1,1,432000,Commercial associate,Incomplete higher,Married,House / apartment,1,1,Managers,2,0
337,0,0,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2,0
338,1,0,1,247500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
339,1,0,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4,2
340,1,1,1,117000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
341,1,1,1,121500,Working,Incomplete higher,Married,House / apartment,1,0,Core staff,4,2
342,1,1,1,112500,Working,Higher education,Married,House / apartment,1,0,Core staff,6,0
343,1,1,1,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
344,1,1,1,99000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
345,1,0,1,180000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
346,0,0,0,225000,Working,Higher education,Single / not married,House / apartment,1,0,,1,2
347,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,1
348,0,1,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
349,0,0,0,135000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Drivers,2,2
350,1,0,1,787500,State servant,Higher education,Married,House / apartment,1,1,Managers,2,1
351,1,0,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2,2
352,1,0,1,81000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2,2
353,1,0,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Medicine staff,2,2
354,0,1,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
355,1,1,1,225000,Commercial associate,Higher education,Single / not married,With parents,1,0,Core staff,1,2
356,0,0,1,234000,Working,Secondary / secondary special,Married,Rented apartment,1,0,Laborers,2,2
357,0,1,1,225000,Pensioner,Higher education,Married,House / apartment,1,0,,2,1
358,0,1,1,81000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
359,1,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,1
360,1,0,1,126000,Commercial associate,Higher education,Separated,House / apartment,1,0,Managers,1,2
361,0,1,1,225000,Working,Secondary / secondary special,Married,Rented apartment,1,0,,4,1
362,1,0,0,180000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,0
363,0,1,0,306000,Working,Higher education,Married,House / apartment,1,0,Accountants,2,1
364,1,0,0,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
365,1,0,1,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
366,1,0,1,112500,State servant,Secondary / secondary special,Married,House / apartment,1,1,,2,2
367,0,1,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
368,1,0,1,108000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,1,2
369,0,1,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
370,1,1,1,279000,Working,Higher education,Civil marriage,House / apartment,1,0,Managers,3,2
371,1,0,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2,2
372,0,1,1,405000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Managers,2,1
373,1,1,1,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Core staff,3,2
374,0,1,1,900000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,High skill tech staff,3,2
375,1,0,1,270000,Pensioner,Higher education,Married,House / apartment,1,0,,2,2
376,0,1,1,148500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,2
377,1,0,1,90000,Working,Higher education,Married,House / apartment,1,0,,4,1
378,0,1,0,270000,Commercial associate,Higher education,Separated,House / apartment,1,0,,1,2
379,1,0,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
380,1,1,0,135000,Commercial associate,Higher education,Married,House / apartment,1,0,Core staff,2,2
381,1,1,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2,1
382,0,1,0,378000,Commercial associate,Higher education,Married,House / apartment,1,1,Security staff,4,2
383,1,0,1,99000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,1
384,1,1,1,360000,State servant,Higher education,Separated,House / apartment,1,0,Core staff,1,2
385,1,0,1,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Low-skill Laborers,2,2
386,1,1,1,180000,Commercial associate,Incomplete higher,Married,House / apartment,1,1,High skill tech staff,2,1
387,1,0,1,630000,State servant,Higher education,Married,House / apartment,1,0,Managers,2,2
388,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,1,0,,2,2
389,1,0,0,81000,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,3,2
390,1,0,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,3,1
391,0,0,0,225000,Working,Higher education,Civil marriage,House / apartment,1,0,Laborers,4,2
392,0,1,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4,2
393,1,0,1,202500,Working,Incomplete higher,Married,House / apartment,1,0,Sales staff,3,2
394,0,1,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
395,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,4,1
396,1,0,1,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
397,1,0,1,67500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
398,1,0,1,247500,Commercial associate,Higher education,Single / not married,House / apartment,1,0,Cooking staff,1,2
399,0,0,1,31500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,0
400,1,0,1,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2,1
401,1,1,0,135000,State servant,Higher education,Married,House / apartment,1,0,,2,2
402,1,1,1,29250,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,0
403,1,0,1,72000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
404,1,0,1,112500,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Core staff,2,1
405,1,0,0,135000,State servant,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2,1
406,1,0,1,270000,Pensioner,Higher education,Married,House / apartment,1,0,,2,1
407,0,1,0,202500,Pensioner,Higher education,Married,House / apartment,1,0,,2,2
408,1,0,1,135000,Working,Lower secondary,Civil marriage,House / apartment,1,0,Laborers,2,2
409,1,0,0,157500,Working,Higher education,Married,House / apartment,1,0,Accountants,3,0
410,1,0,1,180000,State servant,Higher education,Married,House / apartment,1,0,Core staff,5,2
411,0,1,1,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
412,1,0,1,166500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,,3,2
413,0,1,1,94500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,0
414,1,1,1,247500,Working,Secondary / secondary special,Single / not married,With parents,1,0,Sales staff,1,0
415,1,0,0,180000,Working,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
416,0,0,0,225000,Commercial associate,Secondary / secondary special,Married,With parents,1,0,Drivers,3,2
417,1,0,0,225000,State servant,Secondary / secondary special,Married,With parents,1,0,Medicine staff,2,1
418,0,0,0,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Security staff,2,2
419,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Low-skill Laborers,2,1
420,0,1,1,180000,Working,Higher education,Married,With parents,1,0,Laborers,2,1
421,1,1,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
422,0,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4,1
423,0,0,1,148500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,Laborers,4,0
424,1,0,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3,2
425,1,0,1,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
426,1,0,1,90000,State servant,Higher education,Married,House / apartment,1,0,Cooking staff,2,2
427,0,0,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,0
428,0,0,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4,0
429,1,0,1,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
430,1,1,1,139500,Commercial associate,Incomplete higher,Married,House / apartment,1,0,High skill tech staff,2,0
431,1,0,0,135000,Commercial associate,Secondary / secondary special,Married,With parents,1,0,Sales staff,3,2
432,0,0,1,270000,Working,Secondary / secondary special,Married,With parents,1,0,Laborers,2,0
433,0,0,0,225000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,2
434,1,0,1,121500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2,2
435,1,1,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
436,0,0,0,225000,Working,Higher education,Married,House / apartment,1,1,Sales staff,2,2
437,0,1,0,135000,Working,Higher education,Married,House / apartment,1,0,Laborers,3,0
438,0,1,0,360000,Working,Higher education,Civil marriage,House / apartment,1,0,Managers,2,1
439,1,0,1,112500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1,2
440,1,0,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
441,0,1,1,157500,State servant,Higher education,Married,House / apartment,1,0,,3,2
442,0,0,1,337500,Working,Higher education,Married,House / apartment,1,0,Managers,2,2
443,1,1,1,315000,Working,Incomplete higher,Single / not married,House / apartment,1,0,Core staff,2,0
444,0,0,0,121500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,0
445,1,1,0,67500,State servant,Higher education,Married,House / apartment,1,0,High skill tech staff,3,1
446,1,0,0,108000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
447,1,0,0,144000,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,,1,2
448,0,1,0,225000,State servant,Higher education,Married,With parents,1,0,High skill tech staff,4,1
449,1,0,1,121500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,0
450,0,1,0,157500,State servant,Secondary / secondary special,Married,House / apartment,1,0,,2,2
451,1,1,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,1
